type	chrom	p_id	p_start	p_end	r_id	r_start	r_end	overlap_len	coverage_pred	coverage_ref
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26270249	26270301	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26270404	26270456	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26589707	26589759	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26733503	26733555	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	27001501	27001553	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	27911749	27911801	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:28224556-28224780(28224557:28224780|tsd_l:tsd)-0.6264	28224443	28224507	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:30554798-30555125(30554799:30555125|tsd_l:16|tsd_s:30554793|tsd_e:30555130)-0.6212	30554877	30555110	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	31196654	31196706	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	31196810	31196862	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	31540717	31540823	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33780019	33780071	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089042.1:21583117-21583382(21583118:21583382|tsd_l:tsd)-0.5509	33809024	33809101	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33817465	33817517	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33835364	33835416	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33932181	33932230	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	33940930	33940982	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	35008146	35008198	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	35062274	35062326	-	-	-	0	0.0	0.0
FP	NC_089038.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	35062429	35062481	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	746328	746420	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	780935	780988	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089042.1:5888385-5888552(5888386:5888552|tsd_l:16|tsd_s:5888404|tsd_e:5888540)-0.6540	977510	977603	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	1916689	1916741	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	1916844	1916896	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089045.1:2100159-2100385(2100160:2100385|tsd_l:tsd)-0.6531	2010778	2010854	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089046.1:2552181-2552448(2552182:2552448|tsd_l:tsd)-0.5934	2552164	2552337	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	2617897	2617949	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	2925068	2925120	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	2925223	2925275	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3067844	3067896	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3091565	3091617	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3091720	3091772	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3392991	3393043	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3442814	3442866	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3588121	3588175	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	3626291	3626396	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	5045649	5045701	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	7247781	7247832	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	7640267	7640319	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089046.1:7924573-7924705(7924574:7924705|tsd_l:tsd)-0.5256	7924531	7924566	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	8898136	8898188	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089046.1:8971429-8971727(8971430:8971727|tsd_l:tsd)-0.6853	8971526	8971561	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089037.1:24409041-24409161(24409042:24409161|tsd_l:tsd)-0.6378	10801733	10801817	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089036.1:29636601-29636687(29636602:29636687|tsd_l:tsd)-0.7622	13732602	13732660	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	16612600	16612652	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089046.1:18774272-18774485(18774273:18774485|tsd_l:tsd)-0.5242	18774249	18774296	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	20246845	20246897	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	20294878	20294930	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	20340856	20340962	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	20690859	20690911	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	22472366	22472418	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	22913019	22913065	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	22914442	22914494	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	22914597	22914649	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	23133742	23133794	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	23547702	23547756	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089046.1:23856235-23856480(23856236:23856480|tsd_l:tsd)-0.7134	23856224	23856403	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089037.1:16881296-16881528(16881297:16881528|tsd_l:tsd)-0.7668	23856363	23856475	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	24902162	24902216	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:12280842-12281116(12280843:12281116|tsd_l:tsd)-0.6747	25762535	25762623	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26310738	26310790	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26310965	26311017	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089040.1:27568242-27568472(27568243:27568472|tsd_l:tsd)-0.5915	26397853	26397951	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26924360	26924412	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26924515	26924567	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089046.1:27187268-27187430(27187269:27187430|tsd_l:tsd)-0.5575	27187257	27187385	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	27705455	27705507	-	-	-	0	0.0	0.0
FP	NC_089046.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	27705610	27705662	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:673961-674204(673962:674204|tsd_l:tsd)-0.5246	673973	674098	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:855849-856111(855850:856111|tsd_l:11|tsd_s:855850|tsd_e:856115)-0.7031	855798	855953	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	1576299	1576351	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:1685091-1685308(1685092:1685308|tsd_l:tsd)-0.7166	1684816	1684906	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:1685091-1685308(1685092:1685308|tsd_l:tsd)-0.7166	1685067	1685161	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:4665183-4665436(4665184:4665436|tsd_l:tsd)-0.5522	1685145	1685205	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089042.1:21583117-21583382(21583118:21583382|tsd_l:tsd)-0.5509	2663762	2663840	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3452578	3452630	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3978317	3978369	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3978471	3978523	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	4066187	4066239	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	4108138	4108190	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	4108292	4108346	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	6575732	6575782	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	6894575	6894627	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	6894730	6894782	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	7848228	7848278	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	7848381	7848433	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:9690318-9690577(9690319:9690577|tsd_l:tsd)-0.7910	9690300	9690389	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089040.1:21834209-21834489(21834210:21834489|tsd_l:tsd)-0.8020	9690319	9690385	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	10917417	10917469	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	12209805	12209857	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	14391562	14391614	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:4665183-4665436(4665184:4665436|tsd_l:tsd)-0.5522	14594154	14594219	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:14594111-14594432(14594112:14594432|tsd_l:tsd)-0.5772	14594363	14594410	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:15857912-15858190(15857913:15858190|tsd_l:tsd)-0.7340	15857787	15857840	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	16879944	16879996	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	16880099	16880151	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	16897367	16897419	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	16897523	16897575	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	17876302	17876354	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	18614507	18614559	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:18709343-18709473(18709344:18709473|tsd_l:tsd)-0.5875	18709368	18709439	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	18723569	18723621	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	18723724	18723776	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	19847361	19847413	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:20095434-20095767(20095435:20095767|tsd_l:tsd)-0.5376	20095327	20095458	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	20249243	20249335	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089036.1:6732253-6732551(6732254:6732551|tsd_l:tsd)-0.5317	20772843	20772943	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	20916147	20916199	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	21058168	21058220	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	21557433	21557485	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	24091137	24091191	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:24921854-24922135(24921855:24922135|tsd_l:tsd)-0.5995	24921860	24921955	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:25084461-25084647(25084462:25084647|tsd_l:tsd)-0.9049	25084437	25084568	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089039.1:25741713-25741982(25741714:25741982|tsd_l:tsd)-0.6804	25741692	25741781	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	25810411	25810465	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	25909795	25909847	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26343729	26343781	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	26343884	26343936	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	28010742	28010794	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	28976793	28976845	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	28976948	28977000	-	-	-	0	0.0	0.0
FP	NC_089039.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	29311507	29311559	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	349231	349283	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	349386	349436	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	417524	417576	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	417679	417731	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:1008656-1008894(1008657:1008894|tsd_l:tsd)-0.5378	1008832	1008973	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	1215509	1215561	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089040.1:21834209-21834489(21834210:21834489|tsd_l:tsd)-0.8020	1761266	1761331	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089035.1:12855292-12855542(12855293:12855542|tsd_l:tsd)-0.6306	1829299	1829557	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3039223	3039275	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3450580	3450632	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3450735	3450787	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3851820	3851872	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	3851975	3852027	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	4322420	4322512	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	6786771	6786823	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089042.1:21583117-21583382(21583118:21583382|tsd_l:tsd)-0.5509	6891769	6891847	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:7508087-7508323(7508088:7508323|tsd_l:tsd)-0.5776	7507993	7508048	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:8897146-8897242(8897147:8897242|tsd_l:tsd)-0.6303	8896997	8897038	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	10018913	10018964	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	10019067	10019119	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089042.1:21583117-21583382(21583118:21583382|tsd_l:tsd)-0.5509	10810003	10810084	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	11621218	11621270	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	11621372	11621424	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:11775212-11775359(11775213:11775359|tsd_l:tsd)-0.5138	11775063	11775229	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:11889509-11889758(11889510:11889758|tsd_l:tsd)-0.5393	11889490	11889537	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	12845721	12845773	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	14173417	14173469	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	14315426	14315479	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089042.1:21583117-21583382(21583118:21583382|tsd_l:tsd)-0.5509	14732065	14732142	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089042.1:21583117-21583382(21583118:21583382|tsd_l:tsd)-0.5509	14732163	14732233	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	15327907	15327961	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	15328062	15328112	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	15427658	15427710	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	15804268	15804366	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	15941887	15941939	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	16818061	16818113	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	16818216	16818268	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	17058940	17058992	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:31540647-31540928(31540648:31540928|tsd_l:tsd)-0.8156	17148659	17148764	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	17376322	17376374	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	18045607	18045659	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	18656094	18656146	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	19761993	19762045	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	19762148	19762200	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:19858897-19859033(19858898:19859033|tsd_l:tsd)-0.6443	19858898	19858993	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:20171326-20171663(20171327:20171663|tsd_l:tsd)-0.5911	20171396	20171455	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:20435012-20435277(20435013:20435277|tsd_l:tsd)-0.6510	20435012	20435113	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:20541590-20541818(20541591:20541818|tsd_l:tsd)-0.5375	20541591	20541693	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	21420885	21420937	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:21574924-21575201(21574925:21575201|tsd_l:15|tsd_s:21574926|tsd_e:21575197)-0.6490	21574923	21574970	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:12280842-12281116(12280843:12281116|tsd_l:tsd)-0.6747	21669996	21670081	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:4665183-4665436(4665184:4665436|tsd_l:tsd)-0.5522	22907813	22907874	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	23142678	23142730	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	23142834	23142886	-	-	-	0	0.0	0.0
FP	NC_089044.1	NC_089044.1:23235678-23235766(23235679:23235766|tsd_l:tsd)-0.7727	23235669	23235720	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:170853-171179(170854:171179|tsd_l:16|tsd_s:170853|tsd_e:171184)-0.8508	170815	171130	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	172217	172269	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	766790	766842	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	1409771	1409823	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	1491658	1491710	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089038.1:19240366-19240838(19240367:19240838|tsd_l:tsd)-0.7372	1637756	1637808	-	-	-	0	0.0	0.0
FP	NC_089037.1	NC_089037.1:24409041-24409161(24409042:24409161|tsd_l:tsd)-0.6378	2197634	2197726	-	-	-	0	0.0	0.0
